Student_ID,First_Name,Last_Name,Gender,Attendance (%),Internal_marks,Final_Score,Assignments_Avg,Quizzes_score,Previous_gpa,Semester
S3559,Emma,Brown,Male,73.19,90.75,65.29,81.24,52.55,3.0,IV/I
S3560,Emma,Smith,Female,59.04,57.74,56.83,85.24,83.43,3.59,IV/II
S3561,Maria,Brown,Female,82.34,94.72,93.7,87.06,79.49,3.41,III/I
S3562,Maria,Johnson,Female,99.64,84.62,59.93,60.36,78.78,2.1,II/I
S3563,Ali,Davis,Male,81.13,63.7,74.72,92.44,55.52,2.15,IV/II
S3564,Sara,Davis,Female,51.79,45.72,54.4,71.05,67.6,2.81,II/I
S3565,Liam,Brown,Female,50.86,55.42,87.84,60.82,90.62,2.59,I/I
S3566,Liam,Williams,Male,66.02,97.41,86.45,77.13,58.75,2.46,II/I
S3567,Sara,Williams,Male,59.79,58.62,57.78,93.17,94.13,2.56,II/II
S3568,Maria,Jones,Female,90.65,59.79,80.89,98.35,56.07,3.61,I/I
S3569,Ali,Jones,Female,92.24,51.38,82.23,87.41,58.46,3.86,III/II
S3570,Sara,Davis,Male,62.93,88.41,73.75,50.28,73.89,2.81,IV/II
S3571,Ali,Jones,Female,66.28,56.54,76.04,56.74,97.26,3.81,IV/II
S3572,Ali,Smith,Male,61.81,59.82,74.47,53.81,66.48,2.64,III/I
S3573,Ali,Jones,Female,95.42,64.86,44.91,55.06,82.91,2.95,I/I
S3574,Ahmed,Smith,Female,75.13,66.02,80.22,69.15,79.43,2.45,III/II
S3575,Emma,Jones,Female,82.81,64.68,68.19,66.92,57.48,3.28,IV/II
S3576,Ali,Davis,Female,70.77,70.22,66.31,55.68,62.41,3.96,I/I
S3577,Ahmed,Davis,Female,81.55,88.87,91.6,94.11,96.51,3.21,I/II
S3578,Maria,Smith,Male,69.29,89.16,41.39,80.77,59.24,2.72,I/II
S3579,Sara,Brown,Male,66.98,87.9,55.08,89.82,84.75,3.3,I/I
S3580,Emma,Davis,Female,81.72,46.07,47.28,68.58,98.23,2.25,IV/II
S3581,Omar,Brown,Female,79.55,87.98,42.12,70.51,55.98,3.78,IV/I
S3582,Sara,Williams,Female,64.68,47.22,56.54,65.88,69.96,3.01,II/I
S3583,Emma,Smith,Male,57.47,47.48,99.31,71.92,61.2,2.9,I/II
S3584,Omar,Davis,Male,68.43,96.87,56.21,80.52,61.08,3.17,IV/I
S3585,Sara,Johnson,Male,70.76,89.16,79.82,74.65,55.95,3.25,IV/I
S3586,Emma,Williams,Male,81.43,73.14,47.1,91.9,82.48,2.14,III/I
S3587,Sara,Brown,Male,95.73,92.5,76.11,95.01,87.32,3.37,III/II
S3588,Sara,Davis,Male,51.81,99.36,99.07,73.48,83.84,2.48,II/II
S3589,Omar,Smith,Male,62.18,76.64,57.51,61.99,96.23,3.43,I/II
S3590,Sara,Jones,Male,59.69,76.77,90.88,97.26,57.28,3.65,I/I
S3591,Sara,Johnson,Female,75.11,85.27,99.85,86.75,65.99,3.61,II/I
S3592,Omar,Brown,Male,71.49,53.93,75.31,82.01,67.23,3.11,II/II
S3593,Maria,Williams,Male,86.45,50.03,58.56,87.27,61.6,3.04,III/II
S3594,Ali,Smith,Male,62.12,85.57,80.41,53.8,57.11,2.29,IV/I
S3595,Liam,Johnson,Male,79.72,60.69,90.69,53.38,74.34,3.55,III/II
S3596,John,Smith,Female,94.19,48.1,50.28,57.66,91.72,2.54,IV/II
S3597,Ahmed,Davis,Male,95.53,58.89,67.15,57.37,97.73,2.99,I/II
S3598,John,Jones,Female,97.94,61.52,59.15,71.03,56.47,2.57,III/II
S3599,John,Williams,Female,88.66,97.91,57.0,57.87,91.16,2.27,III/II
S3600,Emma,Smith,Female,95.3,81.88,91.65,92.73,91.23,3.26,II/I
S3601,Ali,Brown,Male,61.73,71.85,65.3,78.9,69.45,2.11,IV/II
S3602,Emma,Davis,Male,59.88,98.13,60.34,68.41,55.5,3.5,IV/II
S3603,Ali,Davis,Male,50.32,94.19,76.21,53.48,99.5,2.64,IV/I
S3604,Omar,Williams,Female,85.34,70.72,53.16,79.55,82.78,2.0,II/I
S3605,Omar,Davis,Female,96.87,94.34,53.79,55.83,99.11,3.02,II/I
S3606,Liam,Brown,Female,59.35,64.26,71.22,87.16,74.18,2.09,I/I
S3607,Ali,Smith,Female,81.85,53.83,64.56,90.14,69.76,2.55,III/II
S3608,Sara,Williams,Male,87.32,53.96,57.7,77.2,62.36,3.41,III/II
S3609,Maria,Davis,Male,96.38,79.74,43.24,57.48,99.18,2.13,IV/II
S3610,Liam,Davis,Male,82.34,70.06,71.25,89.34,62.66,3.68,III/II
S3611,Liam,Brown,Female,98.51,79.54,89.0,65.39,51.19,2.01,III/I
S3612,Sara,Jones,Female,67.23,81.16,91.08,61.13,75.62,2.49,II/I
S3613,Maria,Jones,Male,67.5,41.34,54.13,73.53,68.85,3.48,II/II
S3614,Emma,Davis,Male,77.15,43.24,75.98,96.13,63.07,2.63,IV/II
S3615,Maria,Smith,Female,69.18,71.96,91.35,64.87,81.73,2.2,I/II
S3616,Emma,Williams,Male,50.07,51.46,64.52,95.28,68.21,2.72,IV/II
S3617,Omar,Davis,Male,86.59,77.95,95.93,52.68,70.11,2.54,IV/I
S3618,John,Johnson,Female,87.59,73.13,94.18,54.18,51.15,3.69,II/II
S3619,Omar,Williams,Female,87.35,75.15,52.49,84.93,79.45,2.63,IV/I
S3620,Omar,Jones,Female,67.25,58.15,55.54,59.53,56.1,3.58,I/I
S3621,John,Davis,Male,76.11,78.39,50.83,65.83,60.69,3.78,I/I
S3622,Maria,Brown,Female,68.0,89.77,51.76,56.82,85.86,2.87,IV/I
S3623,Liam,Johnson,Male,50.8,99.88,94.47,66.61,65.66,3.82,III/II
S3624,Maria,Davis,Male,78.12,90.31,95.87,64.02,58.16,2.75,II/II
S3625,Emma,Smith,Female,56.19,73.45,43.11,86.82,78.87,3.93,III/II
S3626,Sara,Johnson,Male,54.0,51.61,75.62,85.1,60.75,2.18,IV/II
S3627,Emma,Davis,Female,87.77,80.89,73.85,97.75,63.55,3.37,III/I
S3628,Sara,Smith,Female,50.48,96.26,63.43,86.22,81.07,2.99,I/I
S3629,Omar,Johnson,Male,97.95,52.71,77.9,84.74,86.99,2.78,I/I
S3630,John,Smith,Male,75.76,55.36,96.84,84.71,86.98,3.27,II/II
S3631,Omar,Smith,Female,99.15,48.94,50.22,94.15,74.11,3.41,I/I
S3632,Ali,Johnson,Female,52.9,84.2,47.22,64.81,72.71,2.01,III/I
S3633,Maria,Johnson,Female,79.18,64.39,42.0,65.0,89.38,2.33,III/I
S3634,Sara,Smith,Female,67.47,43.76,61.83,87.06,59.65,3.43,III/I
S3635,Emma,Jones,Female,92.17,92.5,60.26,61.44,57.61,3.33,I/II
S3636,John,Johnson,Female,68.06,73.46,65.85,95.6,83.23,3.93,III/I
S3637,Sara,Davis,Male,63.02,59.87,70.2,76.74,70.48,3.52,III/I
S3638,Emma,Williams,Male,92.88,60.64,85.47,65.01,85.5,3.9,I/II
S3639,Maria,Brown,Male,68.73,57.42,63.53,88.8,62.83,3.41,III/II
S3640,Omar,Smith,Male,50.84,67.33,59.84,65.62,66.24,2.6,IV/II
S3641,Maria,Smith,Female,69.51,60.22,89.61,98.16,94.83,2.21,II/I
S3642,Ahmed,Brown,Male,82.73,72.88,90.99,99.15,71.08,3.56,I/I
S3643,Ali,Jones,Male,62.72,86.41,53.97,83.34,79.55,3.29,III/I
S3644,Ahmed,Brown,Female,71.6,80.47,58.88,55.68,55.33,2.1,I/I
S3645,John,Johnson,Male,52.84,57.67,89.51,63.16,58.94,2.72,II/II
S3646,Sara,Brown,Female,79.4,71.72,44.76,75.77,51.79,3.91,I/I
S3647,John,Smith,Female,87.81,90.41,59.55,92.57,71.22,3.0,IV/I
S3648,Omar,Brown,Female,70.67,44.09,66.9,59.24,99.45,2.87,III/II
S3649,Emma,Williams,Female,71.01,44.7,51.22,55.22,93.69,2.92,IV/II
S3650,Maria,Davis,Female,54.41,73.37,50.79,53.72,81.65,2.42,I/II
S3651,Ahmed,Johnson,Male,60.1,78.35,65.49,75.35,93.05,2.74,I/I
S3652,Liam,Brown,Male,57.73,52.68,85.27,94.24,79.71,2.74,I/I
S3653,Ahmed,Smith,Male,74.08,84.71,90.41,52.12,68.44,2.1,I/I
S3654,Omar,Davis,Female,76.46,78.78,98.75,60.62,58.68,3.54,II/I
S3655,Ahmed,Johnson,Male,97.45,95.4,44.44,84.66,82.65,2.83,II/I
S3656,Omar,Smith,Male,53.66,50.14,53.0,91.29,59.65,3.64,II/II
S3657,Liam,Jones,Male,79.99,85.08,85.4,90.37,70.87,3.7,I/II
S3658,John,Williams,Male,76.32,45.02,72.44,89.25,91.29,2.42,I/I
S3659,Maria,Jones,Female,75.81,73.92,59.66,56.49,56.46,3.31,I/I
S3660,Sara,Williams,Male,93.66,73.11,52.34,69.86,56.45,2.94,I/I
S3661,Emma,Brown,Female,60.28,63.3,56.83,99.24,61.22,3.76,I/I
S3662,Sara,Johnson,Female,52.04,90.67,65.76,99.44,77.6,2.43,II/I
S3663,John,Brown,Male,83.61,40.26,50.63,80.12,62.59,3.36,III/II
S3664,Emma,Williams,Female,67.26,71.21,97.85,85.46,75.16,3.22,III/II
S3665,Ahmed,Williams,Female,50.88,53.03,46.46,97.56,65.1,2.59,II/II
S3666,Liam,Williams,Female,62.57,84.61,99.13,72.5,75.31,2.27,IV/I
S3667,Liam,Davis,Female,65.47,42.58,90.51,56.84,63.88,3.3,III/I
S3668,Ali,Smith,Female,80.84,89.89,65.39,83.45,99.0,3.48,I/II
S3669,John,Johnson,Female,58.63,90.29,84.39,98.01,74.64,2.63,III/II
S3670,John,Brown,Female,70.65,89.97,80.29,84.86,87.18,3.29,IV/I
S3671,Maria,Brown,Male,74.12,49.15,52.8,90.17,85.03,2.79,IV/II
S3672,Sara,Jones,Male,72.96,77.82,60.34,71.14,74.53,3.43,IV/II
S3673,John,Williams,Female,98.7,40.86,70.79,54.82,61.94,2.4,I/I
S3674,John,Williams,Female,52.28,90.88,78.27,58.44,75.54,3.78,IV/II
S3675,Ahmed,Williams,Male,97.55,83.38,72.57,99.13,84.05,2.57,III/II
S3676,Ahmed,Brown,Male,79.1,71.87,68.38,74.66,73.0,2.74,II/II
S3677,Emma,Jones,Male,89.79,83.84,66.59,50.6,54.1,2.12,III/I
S3678,Omar,Smith,Male,71.52,45.66,69.9,97.77,50.9,2.22,III/II
S3679,Omar,Davis,Female,72.69,71.72,66.06,74.89,66.39,3.03,II/II
S3680,Ali,Johnson,Female,93.97,57.48,72.48,91.81,57.51,2.54,IV/II
S3681,Omar,Smith,Male,94.8,98.36,93.28,77.42,95.31,3.67,II/I
S3682,Maria,Brown,Male,61.93,91.43,77.97,55.09,58.79,2.03,III/I
S3683,Ali,Davis,Male,59.96,84.0,83.36,80.78,69.71,2.76,II/II
S3684,Emma,Davis,Male,74.81,96.02,75.85,99.87,85.6,2.67,IV/I
S3685,Ahmed,Davis,Female,95.01,60.81,78.58,51.74,90.77,2.04,III/II
S3686,Omar,Williams,Male,66.12,94.05,74.7,92.09,73.89,2.25,II/I
S3687,Sara,Johnson,Male,82.6,59.51,41.61,61.77,59.06,2.83,IV/I
S3688,Ahmed,Brown,Male,85.41,83.97,99.98,69.69,63.54,2.99,II/II
S3689,Liam,Brown,Female,88.93,84.19,42.02,68.64,70.95,2.81,II/II
S3690,Maria,Davis,Female,78.2,41.1,63.71,94.94,68.23,3.06,IV/II
S3691,Ahmed,Brown,Female,70.12,61.66,46.31,75.22,67.43,3.19,IV/I
S3692,Maria,Johnson,Male,98.35,41.17,45.82,72.36,56.59,2.02,III/II
S3693,Maria,Johnson,Male,80.57,99.83,87.61,90.9,95.67,2.93,III/I
S3694,Maria,Jones,Male,86.43,47.33,65.56,52.45,51.49,3.93,II/I
S3695,Emma,Jones,Female,67.25,72.57,88.07,54.32,72.0,3.04,IV/II
S3696,Maria,Smith,Female,83.5,87.43,56.37,51.08,99.02,3.36,I/I
S3697,Maria,Johnson,Male,62.89,52.08,55.39,84.4,82.99,2.62,I/II
S3698,Liam,Johnson,Male,62.25,69.1,55.07,76.28,67.77,3.55,III/I
S3699,Sara,Johnson,Female,85.74,76.45,76.97,93.8,57.3,3.55,IV/II
S3700,Ali,Jones,Male,76.07,49.61,88.9,74.93,98.19,3.04,II/I
S3701,John,Davis,Male,84.16,86.71,67.14,61.09,50.7,3.95,IV/I
S3702,Liam,Davis,Male,63.47,57.96,62.75,90.26,84.07,2.25,II/II
S3703,Ali,Brown,Female,79.94,52.66,98.41,64.72,94.01,2.03,IV/I
S3704,Maria,Davis,Male,72.2,73.5,47.01,96.78,51.26,3.54,IV/II
S3705,Sara,Williams,Male,79.85,64.62,69.2,62.52,86.26,3.61,II/I
S3706,Ahmed,Jones,Male,64.54,95.22,64.51,58.39,99.94,2.24,IV/I
S3707,Sara,Johnson,Male,85.77,92.8,45.89,74.67,81.98,2.53,IV/I
S3708,Liam,Davis,Female,90.3,69.0,56.09,52.53,70.73,2.04,I/II
S3709,Maria,Jones,Female,63.0,61.56,41.71,51.82,93.72,2.59,III/II
S3710,Sara,Davis,Female,65.03,59.53,92.62,74.8,77.71,3.55,IV/II
S3711,Omar,Smith,Male,83.06,56.05,76.47,60.76,87.47,3.04,I/II
S3712,Sara,Johnson,Female,84.78,72.67,88.9,50.47,79.39,2.7,IV/II
S3713,Maria,Smith,Male,85.2,88.3,71.29,64.8,51.91,2.74,I/I
S3714,Emma,Johnson,Female,84.13,58.65,75.97,73.87,60.66,2.0,I/I
S3715,Omar,Jones,Male,69.64,51.41,82.05,69.71,53.94,2.6,I/II
S3716,Sara,Brown,Female,69.74,68.53,94.48,56.77,55.33,3.29,III/I
S3717,John,Davis,Female,62.74,44.14,45.51,78.98,50.77,3.95,III/I
S3718,John,Davis,Female,57.84,82.08,59.86,85.52,71.06,3.69,IV/I
S3719,Sara,Williams,Male,84.63,71.1,82.54,83.78,58.93,2.05,IV/I
S3720,Emma,Smith,Male,54.66,69.78,97.5,69.69,92.78,3.8,II/II
S3721,Ahmed,Davis,Male,96.89,58.03,98.85,56.88,87.5,3.57,I/I
S3722,Maria,Jones,Female,91.33,94.28,78.29,74.97,78.66,3.56,IV/II
S3723,John,Brown,Male,92.88,45.43,51.62,94.52,74.45,2.92,II/II
S3724,Ahmed,Jones,Male,95.33,92.19,47.15,73.44,62.79,2.8,I/I
S3725,Sara,Smith,Male,70.43,62.6,96.76,59.78,73.75,2.61,I/II
S3726,Liam,Williams,Male,92.34,92.84,66.04,54.65,82.06,2.13,III/I
S3727,Ahmed,Davis,Male,57.9,83.73,51.69,97.2,89.11,2.46,IV/I
S3728,Omar,Jones,Male,51.08,46.25,96.03,87.15,54.08,2.49,III/I
S3729,Ali,Johnson,Female,89.24,89.89,46.27,65.65,85.42,2.97,I/II
S3730,John,Brown,Female,53.74,80.93,83.77,64.77,87.14,3.49,II/II
S3731,Sara,Jones,Male,99.43,41.94,77.52,94.76,77.95,2.95,II/II
S3732,Liam,Brown,Female,83.74,48.02,45.26,58.88,60.72,2.12,II/I
S3733,Maria,Davis,Female,87.67,78.14,60.32,76.75,76.96,3.92,IV/I
S3734,Liam,Johnson,Male,62.29,79.76,49.0,85.68,75.14,3.89,IV/I
S3735,Emma,Williams,Male,83.69,84.8,76.27,69.82,73.79,3.57,IV/II
S3736,Omar,Williams,Female,52.16,83.21,68.63,52.0,73.03,3.98,IV/I
S3737,Sara,Johnson,Male,91.89,79.57,40.26,61.39,55.54,3.09,I/I
S3738,Maria,Brown,Female,58.48,85.97,98.54,95.09,59.14,3.93,II/II
S3739,Emma,Davis,Female,84.87,74.51,60.98,76.16,54.87,2.15,I/II
S3740,Emma,Jones,Female,61.22,55.65,55.49,90.77,62.12,2.73,II/II
S3741,Sara,Johnson,Male,53.42,94.74,53.35,77.78,63.17,2.45,III/I
S3742,Omar,Smith,Female,74.07,41.09,49.53,97.18,62.25,2.39,I/I
S3743,Ahmed,Brown,Male,58.46,61.99,99.95,95.46,60.55,2.28,IV/I
S3744,Ahmed,Williams,Male,86.47,83.73,57.71,74.14,86.77,3.24,IV/II
S3745,Emma,Johnson,Male,61.88,65.63,64.33,65.91,90.93,3.56,IV/II
S3746,Ahmed,Williams,Male,67.12,41.49,92.28,80.08,66.36,3.16,IV/II
S3747,Ali,Brown,Male,78.37,43.96,78.51,83.74,65.26,2.29,III/II
S3748,Emma,Williams,Female,64.25,78.92,62.12,74.92,92.2,3.62,II/I
S3749,Emma,Johnson,Male,68.9,97.89,93.9,91.11,81.2,3.27,I/I
S3750,Maria,Brown,Male,90.78,73.11,84.98,59.17,64.67,2.78,III/I
S3751,Ahmed,Smith,Male,58.96,70.41,53.67,66.72,85.68,3.35,IV/I
S3752,Omar,Johnson,Male,54.11,59.1,78.62,84.32,67.23,2.52,III/I
S3753,Emma,Jones,Male,66.42,55.4,95.34,62.33,79.33,2.69,III/I
S3754,Liam,Davis,Female,71.22,41.26,69.79,71.99,99.63,3.83,IV/I
S3755,Omar,Johnson,Male,77.13,56.38,84.02,98.19,65.08,2.58,III/I
S3756,Ali,Brown,Male,68.62,66.95,98.27,81.29,96.53,2.94,IV/II
S3757,Maria,Davis,Female,89.5,51.88,81.42,97.45,66.03,3.78,I/II
S3758,Sara,Johnson,Male,51.97,45.24,46.15,86.12,77.01,3.42,II/I
S3759,Omar,Smith,Female,71.59,83.06,54.67,86.23,73.0,2.12,III/II
S3760,Emma,Smith,Female,69.11,93.68,75.71,79.59,89.16,2.29,III/I
S3761,Ali,Jones,Female,82.38,96.21,56.53,57.11,53.05,2.02,III/I
S3762,John,Williams,Female,98.31,77.08,97.45,75.99,81.36,3.26,II/II
S3763,Ali,Davis,Male,75.52,43.17,64.32,62.63,88.03,2.9,II/I
S3764,Ali,Brown,Male,99.34,84.45,67.43,99.93,73.61,2.27,I/I
S3765,Maria,Brown,Female,65.11,46.61,82.1,63.35,55.26,3.92,II/I
S3766,Sara,Williams,Female,51.54,80.18,71.45,61.53,62.24,3.06,II/I
S3767,John,Smith,Male,58.28,86.76,62.93,81.19,83.98,2.48,IV/I
S3768,Ahmed,Smith,Female,69.76,83.55,44.6,75.55,94.77,3.0,IV/I
S3769,Ahmed,Johnson,Female,65.82,97.11,75.79,51.07,71.08,3.36,IV/I
S3770,Omar,Jones,Female,54.85,84.29,92.05,56.48,78.02,2.15,III/II
S3771,Ali,Davis,Male,71.63,81.59,81.15,90.55,61.42,2.55,IV/II
S3772,Liam,Jones,Female,66.91,55.7,62.89,74.18,70.61,3.61,II/I
S3773,Maria,Jones,Male,56.13,95.49,47.66,57.3,66.84,2.92,III/II
S3774,Liam,Johnson,Male,64.81,50.77,88.98,73.26,82.78,3.09,III/I
S3775,Maria,Jones,Male,94.32,94.29,96.5,62.66,99.23,2.87,IV/I
S3776,Ahmed,Williams,Female,65.1,58.76,63.3,61.18,90.67,2.09,III/I
S3777,Omar,Johnson,Female,85.7,47.81,83.72,97.89,59.61,2.33,IV/I
S3778,Omar,Williams,Male,80.6,89.6,64.65,68.1,78.88,2.89,I/II
S3779,Omar,Johnson,Male,71.36,40.15,70.14,52.32,53.32,2.42,III/II
S3780,John,Jones,Male,61.95,89.93,90.19,98.52,62.35,2.1,III/II
S3781,Sara,Williams,Female,68.45,55.74,45.01,89.74,58.61,3.69,IV/II
S3782,John,Williams,Female,79.61,93.08,71.82,62.72,66.78,3.96,I/I
S3783,Emma,Williams,Male,67.54,81.49,52.88,70.44,83.94,3.59,II/II
S3784,Emma,Johnson,Male,60.74,79.97,60.39,93.11,74.97,3.71,II/I
S3785,Liam,Brown,Female,55.82,61.92,78.67,67.87,96.65,2.48,I/I
S3786,Sara,Jones,Male,93.99,43.56,41.63,78.37,60.64,3.92,III/II
S3787,Ahmed,Williams,Female,72.02,89.8,75.63,76.74,68.21,2.39,I/I
S3788,Sara,Davis,Female,81.26,50.25,57.01,70.06,66.49,3.9,I/II
S3789,Maria,Brown,Male,74.52,62.34,80.17,81.98,61.8,3.99,II/II
S3790,Emma,Davis,Male,93.63,76.02,48.49,73.66,99.66,3.42,IV/II
S3791,Ali,Jones,Female,77.35,68.94,84.15,51.06,69.36,3.96,III/II
S3792,Ali,Jones,Female,74.04,51.92,78.74,90.72,97.03,3.14,III/II
S3793,Ahmed,Williams,Female,96.23,48.44,98.27,55.66,69.52,2.52,II/I
S3794,Maria,Williams,Female,85.98,47.39,94.67,73.2,60.2,2.87,IV/II
S3795,Liam,Johnson,Female,55.58,91.78,57.0,79.0,55.96,3.19,IV/II
S3796,John,Brown,Male,58.89,41.89,41.64,85.28,92.78,2.15,IV/I
S3797,Maria,Brown,Female,89.36,98.62,79.32,70.54,51.6,3.24,II/II
S3798,Ali,Williams,Female,91.79,51.91,76.17,86.78,98.22,3.96,I/II
S3799,Ali,Jones,Female,77.26,46.62,41.65,56.57,70.91,2.38,III/I
S3800,Liam,Williams,Male,77.72,74.62,47.36,82.67,62.37,3.59,I/I
S3801,Emma,Jones,Male,81.6,44.8,75.08,91.32,80.87,3.82,IV/II
S3802,Maria,Jones,Female,71.96,76.15,94.71,94.47,56.65,3.89,II/I
S3803,Maria,Williams,Female,84.01,91.04,94.39,78.98,53.61,3.92,III/II
S3804,Ali,Smith,Male,55.42,42.87,49.09,65.64,91.39,3.04,III/I
S3805,John,Brown,Male,98.06,87.99,63.07,58.17,71.23,3.95,I/II
S3806,Ahmed,Davis,Male,87.51,63.67,42.59,67.28,75.91,3.51,II/II
S3807,Omar,Jones,Male,81.56,49.57,68.16,77.0,58.83,2.32,IV/II
S3808,Ahmed,Jones,Female,65.82,50.57,85.19,59.82,53.07,2.95,I/I
S3809,Maria,Smith,Male,58.05,95.13,87.4,97.63,68.39,3.44,IV/II
S3810,Ahmed,Davis,Female,70.47,46.64,69.94,94.86,75.31,2.49,II/I
S3811,Ali,Johnson,Female,83.08,92.01,45.75,51.65,88.27,3.28,IV/II
S3812,Ali,Smith,Male,81.69,72.65,62.88,78.1,75.05,3.33,IV/II
S3813,Liam,Davis,Male,69.13,42.34,95.93,89.47,89.13,2.33,IV/II
S3814,Maria,Smith,Male,80.66,67.87,53.78,62.27,55.77,3.13,III/II
S3815,Liam,Jones,Male,90.69,89.05,59.19,76.19,53.2,3.54,III/II
S3816,Maria,Brown,Female,51.31,83.57,84.81,70.3,57.94,3.0,III/I
S3817,Omar,Smith,Female,72.53,69.33,84.01,59.83,88.6,2.02,III/I
S3818,Omar,Johnson,Female,87.93,91.6,94.73,80.74,87.97,2.02,I/I
S3819,Emma,Williams,Male,77.31,47.22,63.29,99.68,57.07,2.71,II/II
S3820,Maria,Davis,Female,82.57,94.6,70.88,68.26,51.55,3.85,I/II
S3821,John,Smith,Male,75.83,90.79,68.04,77.62,84.26,2.46,IV/I
S3822,Ahmed,Smith,Female,99.59,82.5,95.67,66.39,92.76,3.27,II/II
S3823,Maria,Johnson,Male,52.73,89.07,86.16,93.85,87.71,2.44,II/II
S3824,Sara,Brown,Female,74.55,72.63,89.89,93.23,60.14,2.64,II/II
S3825,Emma,Smith,Female,54.57,80.51,47.99,58.94,79.19,3.7,IV/I
S3826,Sara,Smith,Male,57.99,73.64,87.51,95.0,87.87,3.46,I/I
S3827,Ali,Brown,Female,69.15,61.33,65.98,57.58,62.79,2.19,IV/I
S3828,Omar,Johnson,Female,57.78,74.13,41.4,54.77,76.39,2.86,I/I
S3829,Ahmed,Davis,Male,98.18,55.45,43.61,82.65,65.72,2.06,IV/I
S3830,Maria,Davis,Male,97.34,66.42,80.67,69.3,61.28,2.96,I/II
S3831,Sara,Smith,Male,66.81,56.85,62.32,76.54,98.48,3.32,IV/II
S3832,Ahmed,Brown,Male,81.99,47.37,92.09,82.63,95.63,2.24,II/II
S3833,Ali,Smith,Male,76.69,59.31,84.06,52.64,72.28,2.58,IV/II
S3834,Omar,Williams,Female,90.78,91.12,41.3,64.65,56.84,2.8,I/I
S3835,John,Davis,Male,81.37,62.86,81.21,73.05,86.4,3.84,IV/I
S3836,Emma,Jones,Female,50.01,84.88,51.54,63.33,62.79,3.99,I/II
S3837,Ahmed,Williams,Female,88.16,50.51,65.35,52.45,58.43,2.09,IV/I
S3838,Ahmed,Smith,Male,87.34,65.47,77.48,54.33,69.08,3.52,IV/II
S3839,John,Johnson,Female,75.49,46.89,92.36,90.09,76.49,2.74,III/II
S3840,Ahmed,Davis,Female,95.15,48.32,67.37,95.57,54.87,2.78,I/II
S3841,Ali,Jones,Male,95.42,77.05,88.51,57.61,78.59,3.51,II/II
S3842,Ali,Williams,Female,76.2,76.45,86.98,62.46,50.77,3.84,II/I
S3843,John,Davis,Male,80.4,52.8,64.87,82.61,94.59,3.9,II/II
S3844,Emma,Brown,Male,99.83,68.47,70.06,97.71,96.04,3.15,II/I
S3845,Maria,Johnson,Male,64.94,91.8,82.03,64.98,86.65,2.71,I/II
S3846,Sara,Williams,Female,66.23,50.45,41.87,92.76,73.33,3.58,III/II
S3847,Maria,Brown,Female,59.14,41.15,93.45,75.3,62.74,2.5,IV/II
S3848,Ahmed,Smith,Female,94.79,79.12,86.19,97.83,87.21,3.13,III/II
S3849,Sara,Brown,Female,87.22,43.21,54.96,56.81,96.59,2.72,I/I
S3850,Liam,Williams,Male,55.28,98.8,98.87,98.68,57.93,3.31,III/II
S3851,John,Williams,Female,99.09,76.58,50.76,72.05,73.29,2.48,III/I
S3852,John,Smith,Male,86.55,68.22,94.85,97.65,65.76,2.38,I/II
S3853,Emma,Brown,Female,92.53,65.8,59.47,72.93,67.84,3.84,IV/II
S3854,Sara,Brown,Female,52.41,74.38,85.79,76.5,70.29,2.2,IV/II
S3855,Ali,Smith,Female,75.25,45.44,67.38,90.24,97.59,3.01,I/I
S3856,Sara,Brown,Female,84.93,95.8,84.19,86.13,62.93,2.44,IV/II
S3857,Ahmed,Davis,Female,77.15,77.54,49.35,80.98,74.63,2.08,III/II
S3858,Ali,Smith,Male,83.33,51.04,56.17,70.85,97.57,2.07,I/II
S3859,Omar,Johnson,Female,90.89,73.75,45.99,89.62,73.8,2.35,II/II
S3860,Omar,Williams,Female,68.72,48.0,91.91,97.41,93.18,3.73,III/II
S3861,Liam,Johnson,Female,92.43,41.05,57.78,50.49,52.94,2.56,IV/I
S3862,Omar,Davis,Female,58.15,77.83,81.67,79.39,97.65,3.9,II/I
S3863,John,Davis,Male,63.54,78.91,89.21,93.3,59.38,3.16,I/II
S3864,Sara,Jones,Female,52.17,75.02,94.09,82.66,99.0,2.87,IV/II
S3865,Omar,Jones,Male,68.22,51.01,46.38,90.04,58.78,3.16,I/I
S3866,Maria,Jones,Female,69.0,76.21,93.58,94.75,72.22,3.03,II/II
S3867,Emma,Smith,Male,90.26,43.39,51.84,87.55,65.43,3.52,III/I
S3868,Maria,Brown,Male,82.66,76.55,84.21,85.85,71.66,2.56,II/II
S3869,Omar,Davis,Male,71.84,73.24,83.73,98.24,62.53,2.71,III/II
S3870,Liam,Johnson,Male,82.61,79.32,40.51,93.18,98.27,3.79,II/I
S3871,Emma,Johnson,Male,52.64,93.73,53.24,90.77,65.29,3.89,II/II
S3872,Ahmed,Johnson,Female,59.01,91.02,69.51,54.32,82.66,3.79,III/I
S3873,Maria,Johnson,Male,81.35,98.84,65.2,61.95,56.87,2.84,IV/I
S3874,Liam,Jones,Female,82.07,98.57,95.11,77.84,91.22,3.56,I/I
S3875,Sara,Johnson,Male,88.71,86.34,61.58,85.48,77.13,2.95,I/II
S3876,Sara,Brown,Male,70.15,97.39,96.22,65.16,98.97,3.0,II/I
S3877,Maria,Jones,Female,86.13,92.04,67.57,54.67,71.17,2.41,III/I
S3878,Omar,Johnson,Male,84.2,83.65,97.86,65.55,59.77,3.18,IV/II
